year,week,team,opponent,cats_won,cats_lost,cats_tied,H_value,H_result,R_value,R_result,HR_value,HR_result,TB_value,TB_result,RBI_value,RBI_result,BB_value,BB_result,SB_value,SB_result,AVG_value,AVG_result,K_value,K_result,QS_value,QS_result,W_value,W_result,L_value,L_result,SV_value,SV_result,HD_value,HD_result,ERA_value,ERA_result,WHIP_value,WHIP_result
2023,9,Smokin' Bases,Buck Showalter,8,6,2,56.0,-1,27.0,1,8.0,-1,92.0,-1,36.0,1,21.0,1,2.0,-1,0.25925926,-1,87.0,1,6.0,1,4.0,-1,4.0,0,4.0,1,2.0,0,3.40336134,1,1.21008403,1
2023,9,Buck Showalter,Smokin' Bases,6,8,2,65.0,1,26.0,-1,9.0,1,106.0,1,35.0,-1,16.0,-1,5.0,1,0.30516432,1,79.0,-1,4.0,-1,6.0,1,4.0,0,2.0,-1,2.0,0,3.69230769,-1,1.21794872,-1
2023,9,The G.O.A.T,Soto Baggins,13,2,1,52.0,1,33.0,1,10.0,1,98.0,1,33.0,1,21.0,-1,7.0,1,0.2464455,1,76.0,1,6.0,0,6.0,1,3.0,1,4.0,1,0.0,-1,3.15175097,1,1.27237354,1
2023,9,Soto Baggins,The G.O.A.T,2,13,1,48.0,-1,24.0,-1,5.0,-1,74.0,-1,25.0,-1,24.0,1,5.0,-1,0.23300971,-1,74.0,-1,6.0,0,3.0,-1,6.0,-1,0.0,-1,3.0,1,4.91902834,-1,1.34817814,-1
2023,9,Goldschmidt Happens,Lisa dANN,9,6,1,53.0,1,19.0,-1,6.0,-1,81.0,-1,34.0,1,16.0,1,9.0,-1,0.26368159,1,76.0,1,5.0,-1,5.0,1,3.0,1,4.0,-1,1.0,0,3.6,1,1.22352941,1
2023,9,Lisa dANN,Goldschmidt Happens,6,9,1,48.0,-1,25.0,1,10.0,1,88.0,1,27.0,-1,15.0,-1,10.0,1,0.24365482,-1,66.0,-1,6.0,1,2.0,-1,9.0,-1,6.0,1,1.0,0,5.08118081,-1,1.29520295,-1
2023,10,Delray Beach Air Biscuits,Cream City Cowtippers,3,11,2,44.0,-1,23.0,-1,6.0,-1,71.0,-1,22.0,1,15.0,-1,8.0,-1,0.2244898,-1,56.0,-1,4.0,0,2.0,-1,8.0,-1,5.0,1,0.0,0,5.86285714,-1,1.38857143,1
2023,10,Cream City Cowtippers,Delray Beach Air Biscuits,11,3,2,54.0,1,30.0,1,7.0,1,95.0,1,18.0,-1,19.0,1,10.0,1,0.25837321,1,83.0,1,4.0,0,4.0,1,2.0,1,1.0,-1,0.0,0,4.43835616,1,1.47945205,-1
2023,10,Buck Showalter,MOArch Redbirds,12,4,0,54.0,1,35.0,1,12.0,1,101.0,1,36.0,1,26.0,1,2.0,1,0.26732673,1,84.0,1,4.0,-1,5.0,-1,3.0,1,0.0,-1,3.0,1,3.87341772,-1,1.17721519,1
2023,10,MOArch Redbirds,Buck Showalter,4,12,0,46.0,-1,28.0,-1,6.0,-1,73.0,-1,22.0,-1,17.0,-1,1.0,-1,0.24864865,-1,78.0,-1,7.0,1,7.0,1,6.0,-1,1.0,1,2.0,-1,3.63913043,1,1.18695652,-1
2023,10,Soto Baggins,Daisy + Shay Bel-Airs,7,8,1,48.0,-1,19.0,-1,8.0,1,81.0,1,34.0,1,19.0,-1,3.0,-1,0.24870466,1,85.0,1,7.0,-1,4.0,-1,3.0,0,0.0,-1,2.0,1,3.49797571,1,1.15384615,-1
2023,10,Daisy + Shay Bel-Airs,Soto Baggins,8,7,1,49.0,1,30.0,1,6.0,-1,77.0,-1,27.0,-1,24.0,1,6.0,1,0.24137931,-1,81.0,-1,8.0,1,7.0,1,3.0,0,5.0,1,0.0,-1,3.79847909,-1,1.00380228,1
2023,10,Lisa dANN,Smokin' Bases,7,7,2,60.0,-1,32.0,-1,9.0,0,100.0,1,23.0,-1,12.0,-1,10.0,1,0.30150754,1,74.0,0,4.0,1,3.0,-1,2.0,1,4.0,1,1.0,-1,3.22966507,1,1.32057416,-1
2023,10,Smokin' Bases,Lisa dANN,7,7,2,62.0,1,40.0,1,9.0,0,97.0,-1,29.0,1,34.0,1,6.0,-1,0.28181818,-1,74.0,0,3.0,-1,5.0,1,4.0,-1,3.0,-1,4.0,1,3.75,-1,1.04166667,1
2023,10,Goldschmidt Happens,The G.O.A.T,4,12,0,37.0,-1,20.0,-1,7.0,-1,65.0,-1,24.0,-1,13.0,-1,0.0,-1,0.18316832,-1,66.0,-1,4.0,-1,7.0,1,6.0,-1,5.0,1,1.0,1,4.68595041,-1,1.26446281,1
2023,10,The G.O.A.T,Goldschmidt Happens,12,4,0,60.0,1,34.0,1,10.0,1,109.0,1,31.0,1,22.0,1,4.0,1,0.28037383,1,89.0,1,6.0,1,5.0,-1,2.0,1,3.0,-1,0.0,-1,3.41263941,1,1.2936803,-1
2023,11,Buck Showalter,Delray Beach Air Biscuits,5,10,1,57.0,-1,26.0,-1,8.0,1,90.0,-1,31.0,-1,19.0,-1,3.0,-1,0.26027397,-1,65.0,1,5.0,1,4.0,1,5.0,-1,0.0,-1,2.0,0,4.76470588,-1,1.38235294,1
2023,11,Delray Beach Air Biscuits,Buck Showalter,10,5,1,59.0,1,37.0,1,6.0,-1,100.0,1,32.0,1,22.0,1,7.0,1,0.2706422,1,51.0,-1,2.0,-1,1.0,-1,4.0,1,3.0,1,2.0,0,2.62987013,1,1.4025974,-1
2023,11,Cream City Cowtippers,Soto Baggins,9,5,2,60.0,-1,45.0,1,12.0,1,112.0,0,41.0,1,31.0,-1,10.0,1,0.28037383,1,74.0,-1,7.0,0,2.0,-1,3.0,1,3.0,1,2.0,1,4.56716418,1,1.35820896,-1
2023,11,Soto Baggins,Cream City Cowtippers,5,9,2,62.0,1,37.0,-1,11.0,-1,112.0,0,31.0,-1,36.0,1,4.0,-1,0.27678571,-1,82.0,1,7.0,0,4.0,1,6.0,-1,1.0,-1,0.0,-1,5.02834008,-1,1.20242915,1
2023,11,MOArch Redbirds,Lisa dANN,1,14,1,46.0,-1,23.0,-1,7.0,-1,78.0,-1,20.0,-1,17.0,-1,0.0,-1,0.22439024,-1,74.0,-1,4.0,-1,5.0,-1,6.0,-1,2.0,0,0.0,-1,4.82142857,1,1.37946429,-1
2023,11,Lisa dANN,MOArch Redbirds,14,1,1,58.0,1,36.0,1,15.0,1,112.0,1,44.0,1,23.0,1,8.0,1,0.28019324,1,78.0,1,10.0,1,9.0,1,4.0,1,2.0,0,1.0,1,5.28865979,-1,1.31958763,1
2023,11,Daisy + Shay Bel-Airs,Goldschmidt Happens,13,3,0,72.0,1,28.0,1,9.0,1,114.0,1,39.0,1,20.0,1,11.0,1,0.34615385,1,83.0,1,5.0,1,7.0,1,3.0,-1,5.0,1,0.0,-1,3.82591093,-1,1.26315789,1
2023,11,Goldschmidt Happens,Daisy + Shay Bel-Airs,3,13,0,40.0,-1,19.0,-1,5.0,-1,67.0,-1,24.0,-1,19.0,-1,5.0,-1,0.20512821,-1,57.0,-1,4.0,-1,2.0,-1,1.0,1,4.0,-1,3.0,1,3.54857143,1,1.26857143,-1
2023,11,Smokin' Bases,The G.O.A.T,3,11,2,54.0,-1,27.0,-1,7.0,-1,92.0,-1,29.0,1,23.0,-1,3.0,-1,0.25714286,-1,78.0,1,6.0,1,6.0,0,5.0,-1,2.0,-1,2.0,0,4.57627119,-1,1.39830508,-1
2023,11,The G.O.A.T,Smokin' Bases,11,3,2,63.0,1,35.0,1,9.0,1,107.0,1,24.0,-1,26.0,1,11.0,1,0.29166667,1,69.0,-1,3.0,-1,6.0,0,1.0,1,4.0,1,2.0,0,3.22826087,1,1.27173913,1
2023,12,Delray Beach Air Biscuits,Soto Baggins,6,10,0,48.0,1,27.0,1,5.0,-1,74.0,-1,25.0,-1,16.0,-1,6.0,1,0.24870466,1,90.0,-1,3.0,-1,3.0,-1,5.0,-1,6.0,1,3.0,1,4.77108434,-1,1.36144578,-1
2023,12,Soto Baggins,Delray Beach Air Biscuits,10,6,0,47.0,-1,22.0,-1,8.0,1,80.0,1,28.0,1,27.0,1,1.0,-1,0.24736842,-1,92.0,1,8.0,1,6.0,1,4.0,1,3.0,-1,1.0,-1,3.7016129,1,1.16129032,1
2023,12,Lisa dANN,Buck Showalter,9,7,0,48.0,-1,31.0,1,10.0,1,93.0,1,35.0,1,16.0,1,9.0,1,0.22535211,-1,88.0,1,5.0,-1,5.0,1,4.0,-1,5.0,1,1.0,-1,3.62686567,-1,1.29850746,-1
2023,12,Buck Showalter,Lisa dANN,7,9,0,52.0,1,25.0,-1,9.0,-1,87.0,-1,23.0,-1,14.0,-1,3.0,-1,0.25242718,1,78.0,-1,6.0,1,4.0,-1,2.0,1,2.0,-1,3.0,1,3.16097561,1,0.90731707,1
2023,12,Goldschmidt Happens,Cream City Cowtippers,5,8,3,51.0,-1,26.0,-1,9.0,-1,84.0,-1,37.0,1,20.0,0,5.0,-1,0.23831776,-1,63.0,-1,6.0,0,3.0,-1,4.0,1,2.0,0,3.0,1,3.41921397,1,0.99563319,1
2023,12,Cream City Cowtippers,Goldschmidt Happens,8,5,3,52.0,1,37.0,1,12.0,1,98.0,1,32.0,-1,20.0,0,10.0,1,0.2464455,1,72.0,1,6.0,0,7.0,1,6.0,-1,2.0,0,0.0,-1,3.53571429,-1,1.22619048,-1
2023,12,The G.O.A.T,MOArch Redbirds,12,4,0,64.0,1,33.0,-1,14.0,1,115.0,1,36.0,1,14.0,-1,4.0,1,0.28828829,1,109.0,1,9.0,1,4.0,-1,2.0,1,1.0,-1,3.0,1,3.07317073,1,0.97560976,1
2023,12,MOArch Redbirds,The G.O.A.T,4,12,0,54.0,-1,34.0,1,11.0,-1,100.0,-1,35.0,-1,21.0,1,3.0,-1,0.27835052,-1,61.0,-1,6.0,-1,5.0,1,5.0,-1,4.0,1,2.0,-1,3.64864865,-1,1.24324324,-1
2023,12,Smokin' Bases,Daisy + Shay Bel-Airs,8,6,2,76.0,1,41.0,1,8.0,1,115.0,1,30.0,1,24.0,1,3.0,-1,0.3438914,1,82.0,1,5.0,-1,4.0,-1,5.0,-1,6.0,0,0.0,0,3.6302521,-1,1.2605042,-1
2023,12,Daisy + Shay Bel-Airs,Smokin' Bases,6,8,2,49.0,-1,25.0,-1,6.0,-1,83.0,-1,25.0,-1,22.0,-1,9.0,1,0.25,-1,62.0,-1,7.0,1,5.0,1,3.0,1,6.0,0,0.0,0,2.47826087,1,1.17391304,1
2023,13,Lisa dANN,Delray Beach Air Biscuits,7,9,0,46.0,-1,24.0,-1,11.0,1,91.0,1,37.0,1,12.0,-1,4.0,-1,0.22885572,-1,83.0,1,5.0,-1,6.0,1,5.0,-1,3.0,-1,2.0,1,4.38113208,-1,1.2,1
2023,13,Delray Beach Air Biscuits,Lisa dANN,9,7,0,51.0,1,35.0,1,7.0,-1,86.0,-1,24.0,-1,16.0,1,7.0,1,0.23394495,1,64.0,-1,6.0,1,5.0,-1,4.0,1,5.0,1,1.0,-1,3.9955157,1,1.26457399,-1
2023,13,Soto Baggins,Goldschmidt Happens,5,10,1,57.0,1,28.0,-1,6.0,-1,91.0,1,32.0,-1,22.0,-1,3.0,-1,0.29230769,1,80.0,1,6.0,0,5.0,-1,7.0,-1,1.0,-1,2.0,1,4.96698113,-1,1.25943396,-1
2023,13,Goldschmidt Happens,Soto Baggins,10,5,1,48.0,-1,32.0,1,8.0,1,83.0,-1,36.0,1,27.0,1,4.0,1,0.22119816,-1,68.0,-1,6.0,0,7.0,1,6.0,1,3.0,1,1.0,-1,3.31363636,1,1.09090909,1
2023,13,Buck Showalter,The G.O.A.T,2,14,0,52.0,-1,28.0,-1,9.0,-1,95.0,-1,36.0,1,22.0,1,4.0,-1,0.24528302,-1,63.0,-1,3.0,-1,2.0,-1,5.0,-1,1.0,-1,0.0,-1,4.82781457,-1,1.33112583,-1
2023,13,The G.O.A.T,Buck Showalter,14,2,0,62.0,1,38.0,1,10.0,1,112.0,1,34.0,-1,18.0,-1,9.0,1,0.28310502,1,87.0,1,6.0,1,6.0,1,3.0,1,2.0,1,2.0,1,3.69863014,1,1.16438356,1
2023,13,Cream City Cowtippers,Smokin' Bases,12,3,1,66.0,-1,44.0,1,18.0,1,139.0,1,45.0,1,23.0,1,7.0,1,0.30136986,1,79.0,0,6.0,1,5.0,-1,3.0,1,7.0,1,0.0,-1,3.52173913,1,1.18695652,1
2023,13,Smokin' Bases,Cream City Cowtippers,3,12,1,68.0,1,36.0,-1,11.0,-1,116.0,-1,41.0,-1,17.0,-1,3.0,-1,0.29437229,-1,79.0,0,5.0,-1,6.0,1,4.0,-1,2.0,-1,1.0,1,3.78504673,-1,1.21962617,-1
2023,13,MOArch Redbirds,Daisy + Shay Bel-Airs,2,14,0,52.0,-1,28.0,-1,12.0,-1,92.0,-1,26.0,-1,15.0,-1,1.0,-1,0.24528302,-1,72.0,-1,3.0,-1,6.0,1,6.0,-1,0.0,-1,1.0,1,6.33185841,-1,1.46017699,-1
2023,13,Daisy + Shay Bel-Airs,MOArch Redbirds,14,2,0,59.0,1,36.0,1,13.0,1,113.0,1,35.0,1,21.0,1,4.0,1,0.2979798,1,76.0,1,5.0,1,4.0,-1,5.0,1,4.0,1,0.0,-1,4.88888889,1,1.19753086,1
2023,14,Delray Beach Air Biscuits,Goldschmidt Happens,4,11,1,82.0,-1,43.0,0,11.0,-1,131.0,-1,45.0,-1,23.0,-1,11.0,1,0.25949367,-1,93.0,-1,5.0,-1,6.0,-1,5.0,1,10.0,1,2.0,-1,4.14642857,-1,1.18928571,1
2023,14,Goldschmidt Happens,Delray Beach Air Biscuits,11,4,1,91.0,1,43.0,0,15.0,1,158.0,1,56.0,1,30.0,1,5.0,-1,0.26453488,1,112.0,1,10.0,1,8.0,1,7.0,-1,3.0,-1,4.0,1,4.07967033,1,1.24450549,-1
2023,14,The G.O.A.T,Lisa dANN,7,8,1,94.0,1,48.0,1,13.0,-1,158.0,1,51.0,1,27.0,-1,5.0,-1,0.29375,1,145.0,1,8.0,-1,5.0,-1,12.0,-1,6.0,1,2.0,0,3.63591022,-1,1.19700748,-1
2023,14,Lisa dANN,The G.O.A.T,8,7,1,71.0,-1,42.0,-1,17.0,1,142.0,-1,48.0,-1,30.0,1,7.0,1,0.24398625,-1,143.0,-1,13.0,1,11.0,1,6.0,1,5.0,-1,2.0,0,2.6557377,1,1.07494145,1
2023,14,Smokin' Bases,Soto Baggins,8,7,1,106.0,1,51.0,-1,11.0,-1,160.0,1,37.0,-1,26.0,-1,10.0,1,0.30113636,1,114.0,-1,9.0,1,7.0,0,6.0,-1,3.0,1,2.0,1,3.83383686,1,1.24169184,-1
2023,14,Soto Baggins,Smokin' Bases,7,8,1,74.0,-1,53.0,1,14.0,1,139.0,-1,45.0,1,34.0,1,3.0,-1,0.23717949,-1,152.0,1,8.0,-1,7.0,0,3.0,1,0.0,-1,1.0,-1,4.08139535,-1,1.22790698,1
2023,14,Daisy + Shay Bel-Airs,Buck Showalter,11,4,1,79.0,1,47.0,-1,15.0,-1,143.0,1,46.0,1,48.0,1,7.0,1,0.26333333,1,115.0,-1,13.0,1,11.0,1,4.0,-1,9.0,1,4.0,0,2.53785901,1,0.96344648,1
2023,14,Buck Showalter,Daisy + Shay Bel-Airs,4,11,1,77.0,-1,48.0,1,16.0,1,142.0,-1,44.0,-1,28.0,-1,4.0,-1,0.21751412,-1,134.0,1,9.0,-1,9.0,-1,3.0,1,5.0,-1,4.0,0,3.92602041,-1,1.17857143,-1
2023,14,MOArch Redbirds,Cream City Cowtippers,4,12,0,82.0,-1,47.0,-1,13.0,-1,138.0,-1,37.0,-1,25.0,-1,3.0,-1,0.27986348,-1,131.0,1,8.0,1,7.0,1,11.0,-1,3.0,-1,6.0,1,5.03790087,-1,1.33819242,-1
2023,14,Cream City Cowtippers,MOArch Redbirds,12,4,0,94.0,1,56.0,1,16.0,1,165.0,1,57.0,1,35.0,1,15.0,1,0.28398792,1,128.0,-1,7.0,-1,6.0,-1,5.0,1,8.0,1,0.0,-1,4.96062992,1,1.22834646,1
2023,15,The G.O.A.T,Delray Beach Air Biscuits,5,9,2,51.0,1,25.0,-1,6.0,-1,83.0,1,29.0,1,13.0,0,8.0,1,0.23943662,1,96.0,-1,5.0,0,1.0,-1,6.0,-1,3.0,-1,0.0,-1,5.72727273,-1,1.39772727,-1
2023,15,Delray Beach Air Biscuits,The G.O.A.T,9,5,2,41.0,-1,26.0,1,7.0,1,74.0,-1,24.0,-1,13.0,0,3.0,-1,0.20918367,-1,98.0,1,5.0,0,3.0,1,3.0,1,7.0,1,3.0,1,4.34482759,1,1.28735632,1
2023,15,Goldschmidt Happens,Smokin' Bases,7,8,1,47.0,-1,30.0,1,9.0,1,81.0,-1,30.0,1,23.0,1,3.0,-1,0.2460733,1,82.0,1,4.0,-1,6.0,1,4.0,-1,4.0,0,1.0,-1,3.54298643,-1,1.19457014,-1
2023,15,Smokin' Bases,Goldschmidt Happens,8,7,1,57.0,1,25.0,-1,7.0,-1,95.0,1,29.0,-1,16.0,-1,6.0,1,0.24568966,-1,70.0,-1,7.0,1,5.0,-1,3.0,1,4.0,0,3.0,1,3.08898305,1,1.1059322,1
2023,15,Lisa dANN,Daisy + Shay Bel-Airs,8,6,2,46.0,-1,40.0,1,14.0,1,97.0,1,34.0,1,30.0,1,7.0,1,0.22115385,-1,93.0,1,5.0,0,6.0,1,8.0,-1,5.0,0,0.0,-1,6.156,-1,1.38,-1
2023,15,Daisy + Shay Bel-Airs,Lisa dANN,6,8,2,53.0,1,23.0,-1,5.0,-1,88.0,-1,23.0,-1,24.0,-1,4.0,-1,0.2746114,1,79.0,-1,5.0,0,2.0,-1,6.0,1,5.0,0,1.0,1,5.5125,1,1.3375,1
2023,15,Soto Baggins,MOArch Redbirds,7,8,1,51.0,0,29.0,-1,11.0,-1,95.0,-1,40.0,-1,20.0,-1,4.0,1,0.26153846,1,83.0,1,4.0,1,6.0,1,4.0,1,0.0,-1,3.0,1,4.21875,-1,1.33928571,-1
2023,15,MOArch Redbirds,Soto Baggins,8,7,1,51.0,0,31.0,1,13.0,1,106.0,1,43.0,1,22.0,1,1.0,-1,0.25757576,-1,80.0,-1,3.0,-1,5.0,-1,5.0,-1,1.0,1,1.0,-1,3.9539749,1,1.06694561,1
2023,15,Buck Showalter,Cream City Cowtippers,8,7,1,56.0,-1,38.0,1,15.0,1,114.0,1,36.0,1,20.0,-1,3.0,-1,0.25339367,-1,58.0,-1,3.0,1,3.0,-1,4.0,1,3.0,0,4.0,1,5.203125,-1,1.390625,1
2023,15,Cream City Cowtippers,Buck Showalter,7,8,1,61.0,1,34.0,-1,8.0,-1,98.0,-1,25.0,-1,25.0,1,8.0,1,0.28372093,1,75.0,1,2.0,-1,4.0,1,7.0,-1,3.0,0,0.0,-1,4.99559471,1,1.51982379,-1
2023,16,Delray Beach Air Biscuits,Smokin' Bases,3,11,2,39.0,-1,18.0,-1,4.0,-1,64.0,-1,22.0,-1,18.0,-1,3.0,1,0.1969697,-1,68.0,-1,7.0,0,7.0,1,4.0,0,4.0,-1,1.0,-1,3.69709544,-1,1.20746888,1
2023,16,Smokin' Bases,Delray Beach Air Biscuits,11,3,2,56.0,1,28.0,1,7.0,1,93.0,1,31.0,1,27.0,1,2.0,-1,0.27586207,1,80.0,1,7.0,0,6.0,-1,4.0,0,5.0,1,2.0,1,3.41921397,1,1.23144105,-1
2023,16,Daisy + Shay Bel-Airs,The G.O.A.T,6,8,2,44.0,1,25.0,1,6.0,-1,69.0,-1,14.0,-1,25.0,1,3.0,-1,0.26829268,1,67.0,-1,5.0,0,4.0,0,6.0,-1,3.0,1,1.0,1,4.59825328,-1,1.49344978,-1
2023,16,The G.O.A.T,Daisy + Shay Bel-Airs,8,6,2,42.0,-1,23.0,-1,9.0,1,81.0,1,22.0,1,16.0,-1,5.0,1,0.21538462,-1,88.0,1,5.0,0,4.0,0,5.0,1,1.0,-1,0.0,-1,3.46460177,1,1.24778761,1
2023,16,MOArch Redbirds,Goldschmidt Happens,3,11,2,49.0,1,26.0,1,7.0,-1,77.0,-1,17.0,-1,14.0,-1,2.0,-1,0.26486486,1,68.0,-1,4.0,-1,3.0,-1,6.0,-1,0.0,0,2.0,0,5.22972973,-1,1.36486486,-1
2023,16,Goldschmidt Happens,MOArch Redbirds,11,3,2,46.0,-1,24.0,-1,12.0,1,92.0,1,30.0,1,18.0,1,5.0,1,0.24338624,-1,69.0,1,5.0,1,5.0,1,4.0,1,0.0,0,2.0,0,3.98571429,1,1.3,1
2023,16,Cream City Cowtippers,Lisa dANN,11,4,1,75.0,1,47.0,1,16.0,1,135.0,1,39.0,0,26.0,1,12.0,1,0.36585366,1,83.0,1,5.0,-1,4.0,-1,5.0,1,3.0,1,0.0,-1,4.56,1,1.36,-1
2023,16,Lisa dANN,Cream City Cowtippers,4,11,1,55.0,-1,37.0,-1,11.0,-1,103.0,-1,39.0,0,19.0,-1,7.0,-1,0.30054645,-1,60.0,-1,6.0,1,5.0,1,6.0,-1,2.0,-1,2.0,1,4.88793103,-1,1.33189655,1
2023,16,Buck Showalter,Soto Baggins,7,8,1,46.0,-1,23.0,1,5.0,-1,67.0,-1,24.0,-1,25.0,1,2.0,-1,0.22009569,-1,74.0,1,5.0,1,1.0,-1,8.0,-1,2.0,0,4.0,1,3.98863636,1,1.34090909,1
2023,16,Soto Baggins,Buck Showalter,8,7,1,53.0,1,20.0,-1,8.0,1,85.0,1,28.0,1,19.0,-1,3.0,1,0.2746114,1,72.0,-1,4.0,-1,5.0,1,5.0,1,2.0,0,1.0,-1,4.00478469,-1,1.4784689,-1
2023,17,Daisy + Shay Bel-Airs,Delray Beach Air Biscuits,7,7,2,62.0,1,37.0,0,11.0,1,112.0,1,32.0,1,19.0,-1,8.0,1,0.27927928,-1,76.0,1,3.0,-1,3.0,0,7.0,-1,4.0,-1,2.0,1,5.89805825,-1,1.38349515,-1
2023,17,Delray Beach Air Biscuits,Daisy + Shay Bel-Airs,7,7,2,57.0,-1,37.0,0,8.0,-1,94.0,-1,29.0,-1,22.0,1,3.0,-1,0.29081633,1,61.0,-1,6.0,1,3.0,0,3.0,1,7.0,1,0.0,-1,3.32307692,1,1.0,1
2023,17,Smokin' Bases,MOArch Redbirds,7,9,0,62.0,1,36.0,-1,9.0,-1,102.0,-1,29.0,-1,24.0,1,2.0,-1,0.27312775,-1,68.0,-1,4.0,-1,4.0,1,3.0,1,6.0,1,3.0,1,3.875,1,1.36111111,-1
2023,17,MOArch Redbirds,Smokin' Bases,9,7,0,59.0,-1,38.0,1,16.0,1,121.0,1,43.0,1,21.0,-1,5.0,1,0.27699531,1,81.0,1,6.0,1,2.0,-1,5.0,-1,5.0,-1,1.0,-1,4.82553191,-1,1.2,1
2023,17,The G.O.A.T,Cream City Cowtippers,3,11,2,51.0,-1,23.0,-1,9.0,-1,90.0,-1,25.0,-1,17.0,-1,8.0,-1,0.2849162,-1,84.0,1,8.0,0,5.0,-1,5.0,0,2.0,1,1.0,1,5.42045455,-1,1.47727273,-1
2023,17,Cream City Cowtippers,The G.O.A.T,11,3,2,68.0,1,41.0,1,14.0,1,127.0,1,45.0,1,37.0,1,12.0,1,0.29824561,1,72.0,-1,8.0,0,7.0,1,5.0,0,1.0,-1,0.0,-1,4.72197309,1,1.26457399,1
2023,17,Goldschmidt Happens,Buck Showalter,4,12,0,40.0,-1,22.0,-1,5.0,-1,63.0,-1,19.0,-1,25.0,1,6.0,1,0.2259887,-1,74.0,-1,7.0,1,4.0,-1,4.0,-1,3.0,1,2.0,-1,4.2,-1,1.29333333,-1
2023,17,Buck Showalter,Goldschmidt Happens,12,4,0,66.0,1,41.0,1,15.0,1,127.0,1,37.0,1,22.0,-1,5.0,-1,0.28947368,1,80.0,1,6.0,-1,7.0,1,3.0,1,2.0,-1,3.0,1,3.13043478,1,1.13043478,1
2023,17,Lisa dANN,Soto Baggins,6,7,3,67.0,0,32.0,-1,7.0,-1,104.0,-1,32.0,0,27.0,1,12.0,1,0.30593607,-1,80.0,1,6.0,0,5.0,-1,3.0,1,2.0,1,1.0,-1,4.2760181,-1,1.16742081,1
2023,17,Soto Baggins,Lisa dANN,7,6,3,67.0,0,34.0,1,15.0,1,126.0,1,32.0,0,17.0,-1,3.0,-1,0.31308411,1,73.0,-1,6.0,0,6.0,1,5.0,-1,0.0,-1,3.0,1,3.9539749,1,1.41841004,-1
2023,18,Delray Beach Air Biscuits,MOArch Redbirds,8,7,1,63.0,1,30.0,1,13.0,1,114.0,1,34.0,1,19.0,-1,5.0,1,0.31034483,1,67.0,-1,5.0,0,6.0,1,7.0,-1,2.0,-1,1.0,-1,4.46280992,-1,1.2892562,-1
2023,18,MOArch Redbirds,Delray Beach Air Biscuits,7,8,1,47.0,-1,25.0,-1,10.0,-1,88.0,-1,31.0,-1,21.0,1,2.0,-1,0.2361809,-1,72.0,1,5.0,0,5.0,-1,5.0,1,4.0,1,2.0,1,4.33018868,1,1.27358491,1
2023,18,Cream City Cowtippers,Daisy + Shay Bel-Airs,12,4,0,83.0,1,54.0,1,9.0,-1,124.0,1,36.0,-1,32.0,1,7.0,-1,0.3487395,1,63.0,1,6.0,1,7.0,1,3.0,1,4.0,-1,1.0,1,2.03773585,1,0.94811321,1
2023,18,Daisy + Shay Bel-Airs,Cream City Cowtippers,4,12,0,68.0,-1,31.0,-1,13.0,1,121.0,-1,47.0,1,21.0,-1,8.0,1,0.32075472,-1,61.0,-1,3.0,-1,5.0,-1,8.0,-1,5.0,1,0.0,-1,5.67692308,-1,1.49230769,-1
2023,18,Buck Showalter,Smokin' Bases,4,11,1,57.0,-1,23.0,-1,6.0,-1,87.0,-1,25.0,-1,21.0,0,2.0,-1,0.26760563,1,80.0,-1,6.0,-1,2.0,-1,5.0,1,2.0,-1,1.0,1,4.7953668,-1,1.23938224,1
2023,18,Smokin' Bases,Buck Showalter,11,4,1,60.0,1,34.0,1,7.0,1,100.0,1,29.0,1,21.0,0,5.0,1,0.26548673,-1,84.0,1,8.0,1,6.0,1,6.0,-1,6.0,1,0.0,-1,3.92553191,1,1.32978723,-1
2023,18,Soto Baggins,The G.O.A.T,8,6,2,54.0,-1,30.0,-1,12.0,1,102.0,1,35.0,1,20.0,1,4.0,-1,0.24324324,-1,80.0,-1,8.0,1,6.0,0,3.0,1,0.0,-1,1.0,0,3.01287554,1,1.15879828,1
2023,18,The G.O.A.T,Soto Baggins,6,8,2,55.0,1,32.0,1,9.0,-1,95.0,-1,27.0,-1,15.0,-1,10.0,1,0.28061224,1,106.0,1,7.0,-1,6.0,0,6.0,-1,2.0,1,1.0,0,3.34962406,-1,1.2406015,-1
2023,18,Lisa dANN,Goldschmidt Happens,8,6,2,57.0,1,35.0,1,9.0,1,100.0,1,30.0,0,22.0,-1,11.0,1,0.27272727,1,96.0,1,7.0,1,5.0,-1,4.0,-1,3.0,0,0.0,-1,3.87132353,-1,1.14705882,-1
2023,18,Goldschmidt Happens,Lisa dANN,6,8,2,45.0,-1,23.0,-1,6.0,-1,70.0,-1,30.0,0,23.0,1,2.0,-1,0.25568182,-1,91.0,-1,6.0,-1,6.0,1,3.0,1,3.0,0,1.0,1,2.28813559,1,0.96610169,1
