year,week,team,opponent,cats_won,cats_lost,cats_tied,H_value,H_result,R_value,R_result,HR_value,HR_result,TB_value,TB_result,RBI_value,RBI_result,BB_value,BB_result,SB_value,SB_result,AVG_value,AVG_result,K_value,K_result,QS_value,QS_result,W_value,W_result,L_value,L_result,SV_value,SV_result,HD_value,HD_result,ERA_value,ERA_result,WHIP_value,WHIP_result
2022,7,Smokin' Bases,MOArch Redbirds,5,9,2,72.0,1,39.0,1,3.0,-1,98.0,-1,31.0,1,22.0,0,4.0,1,0.32432432,1,61.0,-1,3.0,-1,1.0,-1,6.0,-1,3.0,-1,0.0,0,6.10096154,-1,1.55769231,-1
2022,7,MOArch Redbirds,Smokin' Bases,9,5,2,66.0,-1,26.0,-1,6.0,1,105.0,1,21.0,-1,22.0,0,2.0,-1,0.29596413,-1,83.0,1,9.0,1,10.0,1,1.0,1,4.0,1,0.0,0,3.13483146,1,1.06741573,1
2022,7,Daisy + Shay Bel-Airs,The Basitt Hounds,13,3,0,67.0,1,35.0,-1,12.0,1,126.0,1,48.0,1,20.0,-1,7.0,1,0.2780083,1,89.0,1,6.0,1,6.0,1,2.0,1,1.0,1,0.0,-1,3.9955157,1,1.26457399,1
2022,7,The Basitt Hounds,Daisy + Shay Bel-Airs,3,13,0,56.0,-1,37.0,1,10.0,-1,100.0,-1,28.0,-1,26.0,1,5.0,-1,0.25112108,-1,66.0,-1,5.0,-1,2.0,-1,5.0,-1,0.0,-1,2.0,1,7.01762115,-1,1.3215859,-1
2022,7,Wander Vision,Delray Beach Air Biscuits,8,6,2,55.0,-1,34.0,0,13.0,1,106.0,1,38.0,1,14.0,-1,6.0,1,0.27093596,-1,39.0,-1,2.0,-1,5.0,1,5.0,1,3.0,1,1.0,0,4.2,-1,1.26666667,1
2022,7,Delray Beach Air Biscuits,Wander Vision,6,8,2,59.0,1,34.0,0,6.0,-1,88.0,-1,31.0,-1,22.0,1,5.0,-1,0.27314815,1,75.0,1,6.0,1,2.0,-1,6.0,-1,2.0,-1,1.0,0,4.10126582,1,1.32911392,-1
2022,7,Lisa dANN,The G.O.A.T,6,10,0,52.0,1,29.0,-1,6.0,-1,84.0,-1,27.0,-1,22.0,1,2.0,-1,0.24186047,1,60.0,-1,7.0,1,4.0,-1,4.0,1,1.0,-1,0.0,-1,2.89285714,1,1.19196429,-1
2022,7,The G.O.A.T,Lisa dANN,10,6,0,51.0,-1,38.0,1,12.0,1,109.0,1,49.0,1,21.0,-1,5.0,1,0.24056604,-1,71.0,1,5.0,-1,5.0,1,6.0,-1,3.0,1,2.0,1,4.36595745,-1,1.16170213,1
2022,7,Cream City Cowtippers,Buck Showalter,13,3,0,56.0,1,30.0,1,5.0,-1,83.0,1,21.0,1,21.0,-1,4.0,1,0.24242424,1,78.0,1,5.0,-1,7.0,1,1.0,1,4.0,1,1.0,1,2.21917808,1,1.0,1
2022,7,Buck Showalter,Cream City Cowtippers,3,13,0,46.0,-1,26.0,-1,7.0,1,79.0,-1,20.0,-1,30.0,1,2.0,-1,0.22222222,-1,69.0,-1,7.0,1,2.0,-1,6.0,-1,1.0,-1,0.0,-1,4.47867299,-1,1.492891,-1
2022,8,MOArch Redbirds,The Basitt Hounds,5,9,2,53.0,1,23.0,-1,9.0,-1,94.0,-1,35.0,1,21.0,1,1.0,0,0.27040816,1,70.0,-1,5.0,-1,4.0,-1,5.0,-1,6.0,1,1.0,0,2.82272727,-1,1.05,-1
2022,8,The Basitt Hounds,MOArch Redbirds,9,5,2,50.0,-1,37.0,1,13.0,1,101.0,1,33.0,-1,20.0,-1,1.0,0,0.2293578,-1,76.0,1,9.0,1,8.0,1,4.0,1,0.0,-1,1.0,0,2.29787234,1,1.04680851,1
2022,8,Delray Beach Air Biscuits,Smokin' Bases,10,4,2,57.0,-1,37.0,-1,13.0,1,106.0,1,30.0,1,28.0,1,5.0,1,0.25560538,-1,62.0,-1,6.0,0,5.0,0,2.0,1,4.0,1,1.0,1,3.01339286,1,1.11160714,1
2022,8,Smokin' Bases,Delray Beach Air Biscuits,4,10,2,64.0,1,39.0,1,6.0,-1,96.0,-1,21.0,-1,25.0,-1,3.0,-1,0.27826087,1,92.0,1,6.0,0,5.0,0,8.0,-1,3.0,-1,0.0,-1,4.41818182,-1,1.25454545,-1
2022,8,The G.O.A.T,Daisy + Shay Bel-Airs,5,10,1,56.0,-1,29.0,-1,7.0,-1,90.0,-1,36.0,1,21.0,0,8.0,1,0.25570776,-1,75.0,-1,6.0,-1,8.0,1,4.0,-1,3.0,1,1.0,1,4.91902834,-1,1.20242915,-1
2022,8,Daisy + Shay Bel-Airs,The G.O.A.T,10,5,1,62.0,1,32.0,1,9.0,1,104.0,1,35.0,-1,21.0,0,5.0,-1,0.26839827,1,89.0,1,10.0,1,7.0,-1,1.0,1,2.0,-1,0.0,-1,3.50787402,1,1.14566929,1
2022,8,Buck Showalter,Wander Vision,8,7,1,56.0,-1,40.0,1,12.0,1,105.0,1,32.0,-1,27.0,-1,4.0,-1,0.24034335,-1,74.0,1,8.0,1,3.0,0,6.0,-1,3.0,1,0.0,-1,2.25,1,0.9125,1
2022,8,Wander Vision,Buck Showalter,7,8,1,57.0,1,32.0,-1,9.0,-1,101.0,-1,37.0,1,34.0,1,7.0,1,0.2489083,1,47.0,-1,4.0,-1,3.0,0,3.0,1,0.0,-1,4.0,1,4.03937008,-1,1.2992126,-1
2022,8,Cream City Cowtippers,Lisa dANN,9,5,2,58.0,-1,36.0,0,11.0,1,104.0,-1,33.0,1,26.0,1,1.0,-1,0.22307692,-1,83.0,1,4.0,0,4.0,1,7.0,-1,3.0,1,1.0,1,4.0,1,1.24691358,1
2022,8,Lisa dANN,Cream City Cowtippers,5,9,2,63.0,1,36.0,0,9.0,-1,108.0,1,31.0,-1,20.0,-1,4.0,1,0.2985782,1,77.0,-1,4.0,0,2.0,-1,6.0,1,0.0,-1,0.0,-1,5.65938865,-1,1.46724891,-1
2022,9,Delray Beach Air Biscuits,MOArch Redbirds,7,7,2,71.0,1,37.0,1,9.0,-1,108.0,-1,30.0,0,27.0,1,4.0,1,0.3287037,1,48.0,-1,4.0,1,3.0,1,7.0,-1,2.0,-1,1.0,0,5.87647059,-1,1.58823529,-1
2022,9,MOArch Redbirds,Delray Beach Air Biscuits,7,7,2,62.0,-1,34.0,-1,11.0,1,109.0,1,30.0,0,21.0,-1,0.0,-1,0.30693069,-1,68.0,1,2.0,-1,1.0,-1,6.0,1,3.0,1,1.0,0,4.34634146,1,1.40487805,1
2022,9,The Basitt Hounds,The G.O.A.T,7,8,1,62.0,1,40.0,1,14.0,1,117.0,1,37.0,-1,21.0,1,6.0,-1,0.28971963,1,79.0,-1,9.0,1,7.0,0,5.0,-1,0.0,-1,1.0,-1,5.25,-1,1.33333333,-1
2022,9,The G.O.A.T,The Basitt Hounds,8,7,1,59.0,-1,39.0,-1,10.0,-1,105.0,-1,39.0,1,17.0,-1,10.0,1,0.24894515,-1,96.0,1,6.0,-1,7.0,0,3.0,1,4.0,1,3.0,1,2.53429603,1,1.07220217,1
2022,9,Smokin' Bases,Buck Showalter,9,4,3,53.0,-1,32.0,1,17.0,1,115.0,1,40.0,1,25.0,1,2.0,1,0.28342246,-1,85.0,1,5.0,0,5.0,0,3.0,-1,1.0,-1,0.0,0,3.359447,1,1.20276498,1
2022,9,Buck Showalter,Smokin' Bases,4,9,3,57.0,1,23.0,-1,8.0,-1,97.0,-1,35.0,-1,11.0,-1,1.0,-1,0.30319149,1,60.0,-1,5.0,0,5.0,0,2.0,1,2.0,1,0.0,0,3.375,-1,1.365,-1
2022,9,Daisy + Shay Bel-Airs,Cream City Cowtippers,8,4,4,65.0,1,37.0,1,9.0,0,108.0,1,33.0,1,23.0,0,11.0,1,0.28017241,-1,67.0,0,7.0,0,5.0,-1,3.0,1,0.0,-1,0.0,-1,3.51121076,1,1.13004484,1
2022,9,Cream City Cowtippers,Daisy + Shay Bel-Airs,4,8,4,63.0,-1,36.0,-1,9.0,0,101.0,-1,22.0,-1,23.0,0,3.0,-1,0.28125,1,67.0,0,7.0,0,6.0,1,5.0,-1,1.0,1,2.0,1,3.88888889,-1,1.22222222,-1
2022,9,Wander Vision,Lisa dANN,5,11,0,41.0,-1,14.0,-1,3.0,-1,60.0,-1,13.0,-1,17.0,-1,0.0,-1,0.21693122,-1,48.0,-1,4.0,1,6.0,1,5.0,1,1.0,-1,1.0,1,4.55625,1,1.36875,-1
2022,9,Lisa dANN,Wander Vision,11,5,0,49.0,1,30.0,1,9.0,1,87.0,1,33.0,1,19.0,1,3.0,1,0.23557692,1,56.0,1,3.0,-1,1.0,-1,6.0,-1,3.0,1,0.0,-1,5.14285714,-1,1.25,1
2022,10,MOArch Redbirds,The G.O.A.T,7,9,0,51.0,-1,31.0,-1,8.0,-1,86.0,-1,28.0,-1,22.0,1,1.0,-1,0.24757282,-1,76.0,-1,5.0,-1,7.0,1,2.0,1,2.0,1,4.0,1,2.88837209,1,1.10232558,1
2022,10,The G.O.A.T,MOArch Redbirds,9,7,0,60.0,1,36.0,1,10.0,1,102.0,1,41.0,1,13.0,-1,8.0,1,0.2764977,1,80.0,1,6.0,1,4.0,-1,6.0,-1,1.0,-1,0.0,-1,3.49797571,-1,1.20242915,-1
2022,10,Buck Showalter,Delray Beach Air Biscuits,4,7,5,54.0,-1,34.0,0,10.0,0,98.0,-1,33.0,-1,26.0,0,3.0,0,0.25592417,-1,88.0,1,6.0,1,5.0,-1,5.0,-1,5.0,1,0.0,0,3.564,-1,1.248,1
2022,10,Delray Beach Air Biscuits,Buck Showalter,7,4,5,64.0,1,34.0,0,10.0,0,108.0,1,43.0,1,26.0,0,3.0,0,0.30769231,1,63.0,-1,3.0,-1,7.0,1,3.0,1,3.0,-1,0.0,0,3.375,1,1.275,-1
2022,10,Cream City Cowtippers,The Basitt Hounds,7,7,2,51.0,1,29.0,-1,6.0,-1,80.0,-1,21.0,-1,22.0,-1,2.0,0,0.22368421,-1,81.0,1,7.0,-1,6.0,1,2.0,1,2.0,1,1.0,0,3.12875536,1,1.03004292,1
2022,10,The Basitt Hounds,Cream City Cowtippers,7,7,2,50.0,-1,40.0,1,17.0,1,108.0,1,36.0,1,42.0,1,2.0,0,0.25,1,78.0,-1,9.0,1,5.0,-1,4.0,-1,1.0,-1,1.0,0,3.65934066,-1,1.13186813,-1
2022,10,Lisa dANN,Smokin' Bases,9,7,0,63.0,1,31.0,-1,9.0,1,104.0,1,27.0,1,19.0,-1,3.0,1,0.30731707,1,52.0,-1,2.0,-1,5.0,1,3.0,1,2.0,-1,1.0,1,4.60588235,-1,1.27058824,-1
