year,week,team,opponent,cats_won,cats_lost,cats_tied,H_value,H_result,R_value,R_result,HR_value,HR_result,TB_value,TB_result,RBI_value,RBI_result,BB_value,BB_result,SB_value,SB_result,AVG_value,AVG_result,K_value,K_result,QS_value,QS_result,W_value,W_result,L_value,L_result,SV_value,SV_result,HD_value,HD_result,ERA_value,ERA_result,WHIP_value,WHIP_result
2025,2,Cream City Cowtippers,Daisy + Shay Bel-Airs,6,10,0,47.0,-1,28.0,-1,8.0,-1,86.0,-1,35.0,-1,15.0,-1,9.0,1,0.20982143,-1,80.0,-1,5.0,-1,7.0,1,1.0,1,3.0,1,0.0,-1,2.74576271,1,0.99152542,1
2025,2,Smokin' Bases,The Houston Asstros,9,5,2,56.0,-1,38.0,1,7.0,-1,93.0,-1,31.0,1,30.0,1,5.0,1,0.28571429,1,77.0,0,0.0,-1,4.0,0,5.0,1,3.0,1,2.0,-1,3.98156682,1,1.28571429,1
2025,2,The Houston Asstros,Smokin' Bases,5,9,2,58.0,1,33.0,-1,12.0,1,105.0,1,30.0,-1,20.0,-1,3.0,-1,0.27102804,-1,77.0,0,3.0,1,4.0,0,7.0,-1,0.0,-1,5.0,1,5.12658228,-1,1.35443038,-1
2025,2,Lisa dANN,Tony Mansolino,9,6,1,61.0,1,39.0,1,14.0,1,113.0,1,39.0,1,19.0,-1,7.0,1,0.27477477,1,77.0,1,1.0,-1,2.0,-1,4.0,-1,2.0,1,1.0,0,5.11242604,-1,1.56213018,-1
2025,2,Tony Mansolino,Lisa dANN,6,9,1,47.0,-1,27.0,-1,4.0,-1,69.0,-1,13.0,-1,30.0,1,4.0,-1,0.23383085,-1,60.0,-1,2.0,1,5.0,1,3.0,1,1.0,-1,1.0,0,5.02325581,1,1.18604651,1
2025,2,Delray Beach Air Biscuits,MOArch Redbirds,9,5,2,60.0,1,39.0,1,7.0,-1,94.0,1,33.0,1,24.0,-1,10.0,1,0.27777778,1,54.0,-1,3.0,0,2.0,-1,8.0,-1,3.0,1,1.0,0,4.29545455,1,1.32954545,1
2025,2,MOArch Redbirds,Delray Beach Air Biscuits,5,9,2,50.0,-1,24.0,-1,9.0,1,86.0,-1,29.0,-1,26.0,1,5.0,-1,0.25125628,-1,56.0,1,3.0,0,3.0,1,6.0,1,2.0,-1,1.0,0,6.15,-1,1.5,-1
2025,2,Cash Betts Only,The G.O.A.T,14,1,1,63.0,1,38.0,1,15.0,1,123.0,1,40.0,1,21.0,1,10.0,1,0.28125,1,66.0,-1,6.0,1,7.0,1,5.0,1,2.0,0,3.0,1,2.16455696,1,0.89873418,1
2025,2,The G.O.A.T,Cash Betts Only,1,14,1,51.0,-1,31.0,-1,14.0,-1,102.0,-1,32.0,-1,10.0,-1,1.0,-1,0.24056604,-1,75.0,1,5.0,-1,6.0,-1,7.0,-1,2.0,0,0.0,-1,5.25663717,-1,1.43362832,-1
2025,3,Smokin' Bases,Daisy + Shay Bel-Airs,7,9,0,41.0,-1,22.0,-1,7.0,-1,68.0,-1,22.0,-1,29.0,1,4.0,-1,0.20812183,-1,89.0,1,4.0,-1,8.0,1,1.0,1,3.0,1,2.0,-1,2.39240506,1,0.98734177,1
2025,3,Daisy + Shay Bel-Airs,Smokin' Bases,9,7,0,68.0,1,34.0,1,8.0,1,106.0,1,30.0,1,23.0,-1,9.0,1,0.33170732,1,83.0,-1,6.0,1,6.0,-1,5.0,-1,2.0,-1,4.0,1,3.15175097,-1,1.14396887,-1
2025,3,Cream City Cowtippers,Lisa dANN,0,14,2,44.0,-1,24.0,-1,8.0,-1,78.0,-1,30.0,0,20.0,-1,3.0,-1,0.20853081,-1,82.0,-1,6.0,-1,4.0,0,7.0,-1,1.0,-1,1.0,-1,4.5387931,-1,1.24137931,-1
2025,3,Lisa dANN,Cream City Cowtippers,14,0,2,49.0,1,29.0,1,10.0,1,88.0,1,30.0,0,21.0,1,11.0,1,0.245,1,87.0,1,8.0,1,4.0,0,4.0,1,2.0,1,2.0,1,2.59615385,1,1.03846154,1
2025,3,The Houston Asstros,Delray Beach Air Biscuits,7,9,0,39.0,-1,18.0,-1,5.0,-1,59.0,-1,19.0,-1,26.0,1,5.0,-1,0.21546961,-1,69.0,1,5.0,1,3.0,-1,4.0,1,0.0,-1,5.0,1,2.3580786,1,1.0349345,1
2025,3,Delray Beach Air Biscuits,The Houston Asstros,9,7,0,52.0,1,27.0,1,6.0,1,79.0,1,25.0,1,24.0,-1,7.0,1,0.24528302,1,67.0,-1,3.0,-1,5.0,1,5.0,-1,3.0,1,1.0,-1,4.47867299,-1,1.32227488,-1
2025,3,Tony Mansolino,Cash Betts Only,1,13,2,40.0,-1,25.0,-1,2.0,-1,57.0,-1,18.0,-1,27.0,1,4.0,0,0.22857143,-1,46.0,-1,3.0,-1,1.0,-1,6.0,-1,1.0,-1,1.0,0,4.63803681,-1,1.50920245,-1
2025,3,Cash Betts Only,Tony Mansolino,13,1,2,58.0,1,46.0,1,15.0,1,123.0,1,42.0,1,20.0,-1,4.0,0,0.28855721,1,73.0,1,6.0,1,3.0,1,4.0,1,2.0,1,1.0,0,2.09589041,1,1.05479452,1
2025,3,MOArch Redbirds,The G.O.A.T,7,8,1,48.0,-1,23.0,0,6.0,-1,77.0,-1,24.0,-1,13.0,1,5.0,-1,0.22018349,-1,62.0,-1,6.0,1,2.0,-1,4.0,1,4.0,1,1.0,1,2.27102804,1,1.06542056,1
2025,3,The G.O.A.T,MOArch Redbirds,8,7,1,60.0,1,23.0,0,7.0,1,95.0,1,28.0,1,12.0,-1,6.0,1,0.27522936,1,86.0,1,5.0,-1,6.0,1,6.0,-1,3.0,-1,0.0,-1,4.55294118,-1,1.23529412,-1
2025,4,Daisy + Shay Bel-Airs,Lisa dANN,7,9,0,58.0,1,31.0,-1,13.0,1,107.0,1,35.0,1,19.0,-1,6.0,-1,0.25777778,1,78.0,1,4.0,-1,3.0,-1,2.0,1,1.0,-1,1.0,-1,4.41588785,-1,1.40186916,-1
2025,4,Lisa dANN,Daisy + Shay Bel-Airs,9,7,0,46.0,-1,33.0,1,12.0,-1,87.0,-1,28.0,-1,25.0,1,12.0,1,0.21198157,-1,76.0,-1,6.0,1,5.0,1,4.0,-1,3.0,1,2.0,1,3.99014778,1,1.13793103,1
2025,4,Delray Beach Air Biscuits,Smokin' Bases,12,3,1,65.0,1,34.0,1,11.0,0,109.0,1,39.0,1,31.0,-1,10.0,1,0.30805687,1,66.0,-1,6.0,1,11.0,1,0.0,1,8.0,1,0.0,-1,1.7920354,1,1.03539823,1
2025,4,Smokin' Bases,Delray Beach Air Biscuits,3,12,1,48.0,-1,27.0,-1,11.0,0,87.0,-1,38.0,-1,32.0,1,2.0,-1,0.23414634,-1,85.0,1,3.0,-1,3.0,-1,5.0,-1,3.0,-1,2.0,1,3.83944954,-1,1.29357798,-1
2025,4,Cash Betts Only,Cream City Cowtippers,11,2,3,64.0,1,39.0,1,13.0,1,118.0,1,44.0,1,23.0,0,12.0,1,0.27705628,1,80.0,-1,7.0,1,6.0,1,3.0,0,4.0,-1,3.0,0,2.88461538,1,0.98717949,1
2025,4,Cream City Cowtippers,Cash Betts Only,2,11,3,50.0,-1,33.0,-1,7.0,-1,82.0,-1,28.0,-1,23.0,0,6.0,-1,0.22624434,-1,84.0,1,6.0,-1,4.0,-1,3.0,0,5.0,1,3.0,0,2.91286307,-1,1.18257261,-1
2025,4,The G.O.A.T,The Houston Asstros,8,6,2,61.0,1,30.0,1,12.0,1,108.0,1,31.0,1,16.0,-1,2.0,-1,0.27477477,1,76.0,-1,4.0,-1,4.0,0,7.0,0,3.0,1,1.0,-1,3.99130435,1,1.43478261,-1
2025,4,The Houston Asstros,The G.O.A.T,6,8,2,51.0,-1,22.0,-1,7.0,-1,87.0,-1,20.0,-1,24.0,1,5.0,1,0.27272727,-1,92.0,1,5.0,1,4.0,0,7.0,0,0.0,-1,6.0,1,4.46370968,-1,1.35483871,1
2025,4,MOArch Redbirds,Tony Mansolino,8,8,0,47.0,-1,33.0,1,8.0,-1,83.0,-1,28.0,1,14.0,-1,6.0,1,0.21962617,-1,69.0,-1,5.0,1,4.0,1,4.0,1,2.0,-1,0.0,-1,3.0,1,1.17333333,1
2025,4,Tony Mansolino,MOArch Redbirds,8,8,0,56.0,1,30.0,-1,10.0,1,100.0,1,23.0,-1,29.0,1,5.0,-1,0.25570776,1,77.0,1,4.0,-1,2.0,-1,9.0,-1,4.0,1,3.0,1,5.70566038,-1,1.40377358,-1
2025,5,Delray Beach Air Biscuits,Daisy + Shay Bel-Airs,4,6,6,64.0,0,27.0,-1,4.0,1,92.0,0,24.0,-1,28.0,1,4.0,-1,0.28699552,1,73.0,-1,5.0,0,3.0,0,5.0,0,2.0,1,1.0,0,4.83027523,-1,1.47247706,-1
2025,5,Daisy + Shay Bel-Airs,Delray Beach Air Biscuits,6,4,6,64.0,0,31.0,1,3.0,-1,92.0,0,28.0,1,19.0,-1,12.0,1,0.27947598,-1,75.0,1,5.0,0,3.0,0,5.0,0,1.0,-1,1.0,0,3.23076923,1,1.23076923,1
2025,5,Lisa dANN,Cash Betts Only,3,12,1,54.0,-1,24.0,-1,4.0,-1,76.0,-1,22.0,-1,20.0,-1,10.0,1,0.2755102,-1,71.0,-1,6.0,-1,5.0,-1,1.0,1,3.0,1,2.0,0,3.56345178,-1,1.26395939,-1
2025,5,Cash Betts Only,Lisa dANN,12,3,1,66.0,1,35.0,1,8.0,1,113.0,1,26.0,1,22.0,1,4.0,-1,0.2907489,1,90.0,1,7.0,1,6.0,1,5.0,-1,2.0,-1,2.0,0,3.49411765,1,1.24705882,1
2025,5,Smokin' Bases,The G.O.A.T,7,8,1,47.0,-1,32.0,1,6.0,1,76.0,1,27.0,1,33.0,1,2.0,1,0.22380952,-1,50.0,-1,2.0,-1,3.0,-1,4.0,-1,7.0,1,0.0,0,4.45631068,-1,1.2961165,-1
2025,5,The G.O.A.T,Smokin' Bases,8,7,1,51.0,1,21.0,-1,2.0,-1,74.0,-1,22.0,-1,16.0,-1,0.0,-1,0.23831776,1,65.0,1,7.0,1,9.0,1,3.0,1,0.0,-1,0.0,0,3.60891089,1,1.26237624,1
2025,5,Cream City Cowtippers,MOArch Redbirds,4,12,0,49.0,-1,26.0,-1,7.0,-1,78.0,-1,31.0,1,30.0,1,5.0,-1,0.21491228,-1,64.0,-1,7.0,-1,7.0,1,2.0,1,0.0,-1,0.0,-1,3.0,-1,1.24358974,-1
2025,5,MOArch Redbirds,Cream City Cowtippers,12,4,0,56.0,1,30.0,1,8.0,1,96.0,1,29.0,-1,19.0,-1,7.0,1,0.27317073,1,79.0,1,9.0,1,6.0,-1,4.0,-1,1.0,1,1.0,1,2.93684211,1,1.02105263,1
2025,5,The Houston Asstros,Tony Mansolino,10,5,1,39.0,-1,29.0,1,7.0,1,70.0,1,28.0,1,28.0,1,6.0,-1,0.21787709,-1,82.0,1,5.0,0,6.0,1,3.0,1,0.0,-1,2.0,1,3.97402597,1,1.48051948,-1
2025,5,Tony Mansolino,The Houston Asstros,5,10,1,44.0,1,21.0,-1,4.0,-1,64.0,-1,13.0,-1,23.0,-1,8.0,1,0.24581006,1,51.0,-1,5.0,0,1.0,-1,7.0,-1,2.0,1,1.0,-1,4.54891304,-1,1.23913043,1
2025,6,Daisy + Shay Bel-Airs,Cash Betts Only,11,3,2,65.0,1,29.0,1,11.0,1,109.0,1,27.0,1,16.0,-1,11.0,1,0.28384279,1,64.0,-1,5.0,1,6.0,1,5.0,0,0.0,-1,0.0,0,4.46186441,1,1.23305085,1
2025,6,Cash Betts Only,Daisy + Shay Bel-Airs,3,11,2,46.0,-1,26.0,-1,5.0,-1,70.0,-1,26.0,-1,28.0,1,5.0,-1,0.23469388,-1,76.0,1,1.0,-1,3.0,-1,5.0,0,4.0,1,0.0,0,5.13716814,-1,1.51327434,-1
2025,6,The G.O.A.T,Delray Beach Air Biscuits,6,6,4,56.0,-1,29.0,-1,11.0,0,96.0,-1,34.0,-1,13.0,-1,3.0,0,0.29473684,-1,93.0,1,8.0,1,5.0,1,4.0,0,3.0,0,3.0,1,2.68924303,1,1.05179283,1
2025,6,Delray Beach Air Biscuits,The G.O.A.T,6,6,4,72.0,1,35.0,1,11.0,0,122.0,1,35.0,1,27.0,1,3.0,0,0.32,1,61.0,-1,4.0,-1,4.0,-1,4.0,0,3.0,0,1.0,-1,2.7,-1,1.27058824,-1
2025,6,MOArch Redbirds,Lisa dANN,9,3,4,58.0,1,31.0,1,6.0,0,89.0,1,33.0,1,23.0,1,9.0,1,0.27230047,1,63.0,-1,4.0,-1,3.0,0,7.0,-1,3.0,0,1.0,0,5.15454545,1,1.47272727,1
2025,6,Lisa dANN,MOArch Redbirds,3,9,4,45.0,-1,22.0,-1,6.0,0,71.0,-1,27.0,-1,17.0,-1,7.0,-1,0.23076923,-1,80.0,1,5.0,1,3.0,0,5.0,1,3.0,0,1.0,0,5.27727273,-1,1.66363636,-1
2025,6,Tony Mansolino,Smokin' Bases,5,10,1,56.0,-1,31.0,-1,12.0,1,97.0,-1,34.0,1,16.0,-1,1.0,-1,0.27860697,-1,70.0,1,4.0,-1,7.0,1,3.0,0,4.0,1,1.0,-1,3.47142857,-1,1.25714286,-1
2025,6,Smokin' Bases,Tony Mansolino,10,5,1,64.0,1,38.0,1,11.0,-1,109.0,1,30.0,-1,35.0,1,4.0,1,0.29223744,1,68.0,-1,5.0,1,6.0,-1,3.0,0,3.0,-1,3.0,1,3.10047847,1,1.11961722,1
2025,6,The Houston Asstros,Cream City Cowtippers,3,11,2,53.0,-1,22.0,-1,7.0,-1,85.0,-1,34.0,-1,18.0,-1,4.0,-1,0.24200913,-1,76.0,1,7.0,0,7.0,1,5.0,0,0.0,-1,4.0,1,3.80769231,-1,1.375,-1
2025,6,Cream City Cowtippers,The Houston Asstros,11,3,2,59.0,1,40.0,1,12.0,1,103.0,1,43.0,1,22.0,1,6.0,1,0.2718894,1,71.0,-1,7.0,0,6.0,-1,5.0,0,1.0,1,1.0,-1,2.6092437,1,0.94537815,1
2025,7,The G.O.A.T,Daisy + Shay Bel-Airs,5,9,2,50.0,-1,28.0,1,6.0,1,82.0,1,25.0,-1,12.0,-1,5.0,-1,0.24038462,-1,74.0,-1,5.0,0,6.0,1,6.0,-1,1.0,1,1.0,0,5.42410714,-1,1.44642857,-1
2025,7,Daisy + Shay Bel-Airs,The G.O.A.T,9,5,2,52.0,1,24.0,-1,5.0,-1,77.0,-1,26.0,1,22.0,1,9.0,1,0.24074074,1,80.0,1,5.0,0,5.0,-1,3.0,1,0.0,-1,1.0,0,4.42622951,1,1.26639344,1
2025,7,Cash Betts Only,MOArch Redbirds,9,6,1,48.0,-1,36.0,-1,5.0,-1,74.0,-1,22.0,-1,29.0,1,9.0,1,0.23300971,-1,89.0,1,6.0,1,5.0,1,4.0,1,4.0,1,0.0,0,3.49797571,1,1.17813765,1
2025,7,MOArch Redbirds,Cash Betts Only,6,9,1,67.0,1,37.0,1,13.0,1,134.0,1,51.0,1,23.0,-1,2.0,-1,0.29910714,1,81.0,-1,5.0,-1,3.0,-1,7.0,-1,3.0,-1,0.0,0,4.31506849,-1,1.45205479,-1
2025,7,Delray Beach Air Biscuits,Tony Mansolino,6,8,2,58.0,1,37.0,1,9.0,1,96.0,1,33.0,1,21.0,-1,5.0,-1,0.26728111,1,62.0,-1,4.0,-1,5.0,-1,3.0,-1,2.0,0,1.0,0,4.00549451,-1,1.15384615,-1
2025,7,Tony Mansolino,Delray Beach Air Biscuits,8,6,2,41.0,-1,25.0,-1,7.0,-1,72.0,-1,18.0,-1,25.0,1,7.0,1,0.2039801,-1,72.0,1,8.0,1,6.0,1,2.0,1,2.0,0,1.0,0,1.86206897,1,0.86637931,1
2025,7,Lisa dANN,The Houston Asstros,11,5,0,65.0,1,32.0,1,10.0,1,108.0,1,40.0,1,11.0,-1,4.0,1,0.28017241,1,74.0,1,3.0,-1,3.0,1,3.0,1,3.0,1,0.0,-1,3.89302326,-1,1.39534884,-1
2025,7,The Houston Asstros,Lisa dANN,5,11,0,50.0,-1,29.0,-1,7.0,-1,82.0,-1,24.0,-1,29.0,1,3.0,-1,0.27932961,-1,62.0,-1,6.0,1,2.0,-1,7.0,-1,0.0,-1,1.0,1,3.88983051,1,1.24576271,1
2025,7,Smokin' Bases,Cream City Cowtippers,7,8,1,69.0,1,33.0,-1,12.0,1,120.0,1,38.0,1,23.0,1,2.0,-1,0.30666667,1,85.0,-1,6.0,-1,4.0,-1,6.0,-1,3.0,1,1.0,0,4.33333333,-1,1.30864198,-1
2025,7,Cream City Cowtippers,Smokin' Bases,8,7,1,49.0,-1,36.0,1,8.0,-1,78.0,-1,26.0,-1,21.0,-1,10.0,1,0.23557692,-1,99.0,1,9.0,1,5.0,1,3.0,1,1.0,-1,1.0,0,2.26573427,1,1.00699301,1
2025,8,Daisy + Shay Bel-Airs,MOArch Redbirds,6,9,1,57.0,-1,29.0,-1,8.0,-1,98.0,-1,28.0,-1,15.0,-1,7.0,1,0.25333333,-1,93.0,1,8.0,1,6.0,1,6.0,0,0.0,-1,1.0,-1,4.6584507,1,1.32042254,1
2025,8,MOArch Redbirds,Daisy + Shay Bel-Airs,9,6,1,65.0,1,32.0,1,10.0,1,112.0,1,42.0,1,17.0,1,4.0,-1,0.31862745,1,56.0,-1,3.0,-1,0.0,-1,6.0,0,2.0,1,3.0,1,5.79661017,-1,1.50847458,-1
2025,8,Tony Mansolino,The G.O.A.T,10,4,2,53.0,1,26.0,1,12.0,1,106.0,1,30.0,1,14.0,-1,3.0,0,0.25480769,1,76.0,-1,6.0,1,4.0,-1,4.0,0,2.0,-1,2.0,1,3.36144578,1,1.10843373,1
2025,8,The G.O.A.T,Tony Mansolino,4,10,2,48.0,-1,25.0,-1,5.0,-1,66.0,-1,19.0,-1,17.0,1,3.0,0,0.23076923,-1,85.0,1,5.0,-1,5.0,1,4.0,0,5.0,1,1.0,-1,4.07755102,-1,1.2122449,-1
2025,8,The Houston Asstros,Cash Betts Only,7,8,1,56.0,1,29.0,1,10.0,-1,100.0,1,36.0,1,18.0,-1,5.0,-1,0.29166667,1,89.0,-1,9.0,1,7.0,1,6.0,-1,0.0,-1,1.0,0,3.79411765,-1,1.21568627,-1
2025,8,Cash Betts Only,The Houston Asstros,8,7,1,48.0,-1,27.0,-1,13.0,1,94.0,-1,30.0,-1,19.0,1,11.0,1,0.22325581,-1,91.0,1,7.0,-1,6.0,-1,5.0,1,3.0,1,1.0,0,3.25531915,1,1.12765957,1
2025,8,Cream City Cowtippers,Delray Beach Air Biscuits,5,10,1,49.0,-1,31.0,-1,8.0,1,89.0,-1,30.0,1,16.0,-1,2.0,-1,0.23004695,-1,89.0,1,8.0,1,5.0,0,2.0,-1,2.0,-1,0.0,-1,2.953125,1,1.1015625,-1
2025,8,Delray Beach Air Biscuits,Cream City Cowtippers,10,5,1,58.0,1,32.0,1,5.0,-1,90.0,1,20.0,-1,30.0,1,5.0,1,0.28712871,1,65.0,-1,6.0,-1,5.0,0,0.0,1,3.0,1,2.0,1,3.14285714,-1,1.06349206,1
2025,8,Smokin' Bases,Lisa dANN,6,10,0,55.0,1,29.0,1,9.0,-1,88.0,-1,26.0,-1,24.0,1,6.0,1,0.25821596,1,66.0,-1,5.0,-1,5.0,-1,6.0,-1,1.0,-1,1.0,1,4.43835616,-1,1.38356164,-1
2025,8,Lisa dANN,Smokin' Bases,10,6,0,48.0,-1,25.0,-1,12.0,1,95.0,1,34.0,1,17.0,-1,4.0,-1,0.22325581,-1,77.0,1,8.0,1,8.0,1,4.0,1,2.0,1,0.0,-1,3.17647059,1,1.28235294,1
2025,9,Tony Mansolino,Daisy + Shay Bel-Airs,5,11,0,49.0,-1,24.0,-1,10.0,1,94.0,-1,32.0,1,14.0,-1,6.0,-1,0.22897196,-1,59.0,-1,3.0,-1,1.0,-1,4.0,1,2.0,1,4.0,1,5.70618557,-1,1.28350515,-1
2025,9,Daisy + Shay Bel-Airs,Tony Mansolino,11,5,0,64.0,1,32.0,1,6.0,-1,103.0,1,29.0,-1,18.0,1,7.0,1,0.2962963,1,81.0,1,10.0,1,5.0,1,5.0,-1,0.0,-1,0.0,-1,2.71753247,1,1.11038961,1
2025,9,MOArch Redbirds,The Houston Asstros,4,10,2,61.0,0,32.0,0,7.0,-1,99.0,-1,33.0,-1,12.0,-1,4.0,1,0.27727273,-1,43.0,-1,4.0,-1,4.0,-1,3.0,-1,3.0,1,2.0,1,4.01142857,-1,1.14857143,1
2025,9,The Houston Asstros,MOArch Redbirds,10,4,2,61.0,0,32.0,0,9.0,1,103.0,1,35.0,1,17.0,1,3.0,-1,0.29901961,1,71.0,1,8.0,1,5.0,1,1.0,1,0.0,-1,1.0,-1,2.15546218,1,1.17226891,-1
2025,9,The G.O.A.T,Cream City Cowtippers,4,10,2,45.0,-1,31.0,0,4.0,-1,66.0,-1,20.0,-1,24.0,1,5.0,-1,0.22727273,1,72.0,-1,3.0,-1,3.0,-1,4.0,1,1.0,-1,0.0,0,2.82089552,1,1.20895522,-1
2025,9,Cream City Cowtippers,The G.O.A.T,10,4,2,49.0,1,31.0,0,8.0,1,84.0,1,26.0,1,11.0,-1,6.0,1,0.22580645,-1,75.0,1,11.0,1,7.0,1,5.0,-1,4.0,1,0.0,0,3.15849057,-1,1.2,1
2025,9,Cash Betts Only,Smokin' Bases,6,9,1,55.0,-1,25.0,-1,8.0,-1,94.0,-1,26.0,-1,22.0,-1,3.0,0,0.23109244,-1,106.0,1,8.0,1,8.0,1,2.0,1,1.0,-1,1.0,-1,1.72111554,1,1.13545817,1
2025,9,Smokin' Bases,Cash Betts Only,9,6,1,58.0,1,34.0,1,11.0,1,107.0,1,39.0,1,25.0,1,3.0,0,0.28431373,1,56.0,-1,3.0,-1,1.0,-1,4.0,-1,4.0,1,2.0,1,6.5060241,-1,1.39156627,-1
2025,9,Delray Beach Air Biscuits,Lisa dANN,12,3,1,69.0,1,28.0,-1,9.0,-1,119.0,1,33.0,1,18.0,-1,7.0,1,0.31944444,1,83.0,1,6.0,1,4.0,1,4.0,1,2.0,0,4.0,1,2.77232143,1,1.11160714,1
2025,9,Lisa dANN,Delray Beach Air Biscuits,3,12,1,62.0,-1,35.0,1,10.0,1,106.0,-1,29.0,-1,25.0,1,6.0,-1,0.27312775,-1,71.0,-1,5.0,-1,3.0,-1,6.0,-1,2.0,0,1.0,-1,3.23502304,-1,1.18894009,-1
2025,10,Daisy + Shay Bel-Airs,The Houston Asstros,11,5,0,60.0,1,35.0,1,10.0,1,107.0,1,35.0,1,19.0,-1,6.0,-1,0.27027027,1,66.0,1,6.0,1,3.0,-1,8.0,-1,1.0,1,0.0,-1,3.53571429,1,1.21428571,1
2025,10,The Houston Asstros,Daisy + Shay Bel-Airs,5,11,0,48.0,-1,18.0,-1,4.0,-1,69.0,-1,20.0,-1,20.0,1,7.0,1,0.25668449,-1,63.0,-1,5.0,-1,7.0,1,4.0,1,0.0,-1,4.0,1,3.56170213,-1,1.30212766,-1
2025,10,Cream City Cowtippers,Tony Mansolino,9,5,2,47.0,1,24.0,1,7.0,1,77.0,1,26.0,1,12.0,-1,3.0,0,0.22488038,1,67.0,-1,6.0,1,2.0,-1,7.0,0,0.0,-1,2.0,-1,4.56521739,1,1.10144928,1
2025,10,Tony Mansolino,Cream City Cowtippers,5,9,2,40.0,-1,18.0,-1,6.0,-1,66.0,-1,19.0,-1,19.0,1,3.0,0,0.21857923,-1,86.0,1,4.0,-1,3.0,1,7.0,0,5.0,1,3.0,1,5.88721805,-1,1.66917293,-1
2025,10,Smokin' Bases,MOArch Redbirds,9,6,1,63.0,1,33.0,-1,10.0,1,104.0,1,28.0,1,22.0,0,6.0,1,0.28767123,1,58.0,1,6.0,1,6.0,1,2.0,-1,3.0,-1,1.0,-1,3.14798206,-1,0.98206278,-1
2025,10,MOArch Redbirds,Smokin' Bases,6,9,1,49.0,-1,35.0,1,8.0,-1,81.0,-1,23.0,-1,22.0,0,1.0,-1,0.24019608,-1,39.0,-1,2.0,-1,2.0,-1,1.0,1,5.0,1,3.0,1,1.40625,1,0.90625,1
